Multiplier,Breadth,Full_Trading_CAGR,Full_Std_MaxDD,Full_Calmar,Return_2022
2.1,210,0.32145335217131144,-0.13254292882584998,2.425277266912319,-0.0491646344872164
2.1,220,0.32543858644046564,-0.13061292626060586,2.4916261794114716,-0.05016238034865714
2.1,230,0.32998096664701215,-0.12429990734820268,2.6547161111120774,-0.016292576781833726
2.1,240,0.3299627043642397,-0.12432383052055605,2.6540583811056457,-0.01629481356024452
2.1,250,0.32913590962535855,-0.12432383052055605,2.6474080491828014,-0.022500987451476395
2.1,260,0.33096979717666497,-0.12432383052055605,2.662158942423685,-0.008710601306854984
2.1,270,0.3298185311975148,-0.12432383052055605,2.652898722767247,-0.01737833435832642
2.1,280,0.3299448857708698,-0.12432383052055605,2.653915057067967,-0.016428757696401324
2.1,290,0.3295270497641445,-0.12432383052055605,2.6505541888822317,-0.00973958310298095
2.1,300,0.32958491957828717,-0.12432383052055605,2.6510196653230746,-0.012319181290380607
2.1,310,0.19159396673834928,-0.2612002732019634,0.7335136536790924,-0.12425857951496007
2.1,320,0.28024165487307595,-0.2547634611032725,1.1000072524508349,-0.13929956683009478
2.1,330,0.3328608710652219,-0.12805827451508564,2.599292176359989,-0.02493582593513774
2.1,340,0.30480601705103405,-0.237906579239883,1.2812004528201628,-0.15290101334437237
2.1,350,0.32693500003291787,-0.22801095656752696,1.4338565345919854,-0.040847665339874564
2.1,360,0.31441317649443734,-0.19421931670326428,1.6188563621342045,-0.05240063720966384
2.1,370,0.34768602415882666,-0.18987502957120914,1.8311308492959755,-0.12264049745297699
2.1,380,0.28497181098302393,-0.33485810107148534,0.8510225975455445,-0.12376845476191221
2.1,390,0.2839512352534874,-0.22073781840013645,1.286373297115597,-0.11596273724839158
2.1,400,0.2044424230962294,-0.298739241311433,0.684350747490518,-0.14105678300520427
2.1,410,0.30089420799970834,-0.2915569200137439,1.032025609220746,-0.17476443245638262
2.1,420,0.3293915814670243,-0.17245013023631572,1.9100686152897945,-0.0392042456969743
2.1,430,0.30865193606566144,-0.30298789802764997,1.0186939414903449,-0.20384773748290336
2.1,440,0.3405730444651529,-0.2615841884206519,1.3019634195836007,-0.10050400592340905
2.1,450,0.3337965387043538,-0.1982739933206756,1.6835114535898448,-0.08707592311170764
2.2,150,0.3108062098518176,-0.13728618208791588,2.263929298090483,-0.04564803389692368
2.2,160,0.3113070434448071,-0.1463014402485092,2.1278467451586094,-0.056781401713936856
2.2,170,0.30439575247789086,-0.18419373706642878,1.6525847041591413,-0.0946450468272119
2.2,180,0.3088145636037041,-0.16054852604991143,1.92349672215427,-0.07003814579370793
2.2,190,0.3148534981512623,-0.12647711309443782,2.489410854248134,-0.036332430478422655
