roc,reb,atr_p,atr_m,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Full_MaxDD,Ret_2020,Ret_2021,Ret_2022,Ret_2023,Ret_2024,Ret_2025
10,5,15,4.5,0.4,20,0.27660130942481165,1.4147453761068545,-0.19551313903988346,0.6442769472250001,0.3995652681707449,-0.02612748859031544,0.25358956288146706,0.15289262388635927,0.20813509532163899
10,5,15,4.5,0.42,14,0.2648684813426909,1.3547349433567193,-0.19551313903988346,0.6442769472250001,0.3995652681707449,-0.053222912811133116,0.2465300877243226,0.1581966644486399,0.1803105868608914
10,5,15,4.5,0.42,20,0.276551906556437,1.4144926929950328,-0.19551313903988346,0.6442769472250001,0.3995652681707449,-0.015382989688170867,0.2508223013458246,0.1515495905404054,0.19863992239919237
10,5,15,5.0,0.4,14,0.2698776527428508,1.380178052877473,-0.19553828738270013,0.6346208653000003,0.4072972027859576,-0.05134640414724401,0.25544187495032444,0.16107332544491215,0.19346246996261907
10,5,15,5.0,0.4,20,0.2797045492825512,1.4304336660938635,-0.19553828738270013,0.6346208653000003,0.4072972027859576,-0.026130642659861647,0.26274813321440527,0.15595993212150883,0.2130049471687645
10,5,15,5.0,0.42,14,0.2681090928686638,1.3711334821294145,-0.19553828738270013,0.6346208653000003,0.4072972027859576,-0.05322933779790073,0.25594989671455215,0.16133020272774656,0.18560663306185288
10,5,15,5.0,0.42,20,0.2796557099628598,1.4301838975173606,-0.19553828738270013,0.6346208653000003,0.4072972027859576,-0.015384846698619392,0.2598805784959426,0.15459970426830982,0.20356554652622805
10,5,20,3.0,0.4,14,0.23956045604926657,1.211458311828631,-0.19774552183117466,0.547218355958333,0.43468793705128883,-0.059307473865847005,0.1702649656187829,0.1609759402104074,0.16369147084978763
10,5,20,3.0,0.4,20,0.2505465906509412,1.267015244293853,-0.19774552183117466,0.547218355958333,0.43468793705128883,-0.0332384988617519,0.1801707946159885,0.15527700401560351,0.18641544343149685
10,5,20,3.0,0.42,14,0.23903546186065472,1.2088034138377675,-0.19774552183117466,0.547218355958333,0.43468793705128883,-0.06287541640792293,0.17091322053055547,0.16150355085732127,0.1641541776202049
10,5,20,3.0,0.42,20,0.2518809724697961,1.273763219198661,-0.19774552183117466,0.547218355958333,0.43468793705128883,-0.023750399580509507,0.17841972768990533,0.15398661107693767,0.18507078018891132
10,5,20,3.5,0.4,14,0.2435668315637023,1.3247918067485287,-0.18385291207491292,0.5535117650249999,0.4784542957966256,-0.054294224259136104,0.1416391442575642,0.17082175683275147,0.1582368824809035
10,5,20,3.5,0.4,20,0.2543908042108598,1.4262535855043486,-0.17836295508480893,0.5535117650249999,0.4784542957966256,-0.02909725740581992,0.15191568463326455,0.16485935130096374,0.18061968614312973
10,5,20,3.5,0.42,14,0.24323096915309383,1.3206097232343699,-0.18418081048001447,0.5535117650249999,0.4784542957966256,-0.05653515264866005,0.14197556715697113,0.17117984601176373,0.1585205842471331
10,5,20,3.5,0.42,20,0.25587874652542286,1.446071009581081,-0.17694756677236034,0.5535117650249999,0.4784542957966256,-0.018718869040236452,0.15030896875521083,0.1633321977230615,0.179179125405575
10,5,20,4.0,0.4,14,0.2638864797876841,1.5904705207004686,-0.1659172404349024,0.5758583783583338,0.47259259943279264,-0.05051836553606581,0.23890770112158477,0.1564746553998413,0.1685203157279056
10,5,20,4.0,0.4,20,0.27393046978736013,1.6510066649453266,-0.1659172404349024,0.5758583783583338,0.47259259943279264,-0.02556408604814131,0.24655741392340524,0.15149774202182087,0.18886622728905555
10,5,20,4.0,0.42,14,0.26362531078506724,1.588896428689703,-0.1659172404349024,0.5758583783583338,0.47259259943279264,-0.05238177357152096,0.23937749213824744,0.1567246929334274,0.1687534758950826
10,5,20,4.0,0.42,20,0.2753617281057694,1.659633003682987,-0.1659172404349024,0.5758583783583338,0.47259259943279264,-0.014929721669685647,0.24389569380297327,0.1501739247620535,0.1874292193558409
10,5,20,4.5,0.4,14,0.2740072779768632,1.7387050749602835,-0.15759272916548095,0.6490032736083333,0.4693493559809283,-0.04847699927811566,0.22506065629546934,0.15825342256551767,0.182261367048431
10,5,20,4.5,0.4,20,0.2836877820659818,1.8133050847544125,-0.15644790523730506,0.6490032736083333,0.4693493559809283,-0.024531082265848436,0.23273340165196132,0.15337536807236707,0.20157816686352925
10,5,20,4.5,0.42,14,0.2719523592544546,1.723342779910534,-0.15780514615239388,0.6490032736083333,0.4693493559809283,-0.05026510997867073,0.22548438861490294,0.15849823265362284,0.1729524607351134
10,5,20,4.5,0.42,20,0.283339180980958,1.8110768600652103,-0.15644790523730506,0.6490032736083333,0.4693493559809283,-0.014326435523475456,0.23032392022260928,0.152076179596075,0.19087772862872399
10,5,20,5.0,0.4,14,0.26632860489281707,1.3563639034280526,-0.19635483089730005,0.6346208653000003,0.4018210347100424,-0.05154758481253907,0.247088671171239,0.15987182105442788,0.18858785341529605
10,5,20,5.0,0.4,20,0.27628342128861205,1.4070620011030808,-0.19635483089730005,0.6346208653000003,0.4018210347100424,-0.02623302529331395,0.2546414816150546,0.15474285307590274,0.20849396465867054
10,5,20,5.0,0.42,14,0.26453640768491926,1.3472365639085315,-0.19635483089730005,0.6346208653000003,0.4018210347100424,-0.05343789599723814,0.24758211420762533,0.16012957468697708,0.18063082398326946
10,5,20,5.0,0.42,20,0.2762339602478825,1.4068101048777446,-0.19635483089730005,0.6346208653000003,0.4018210347100424,-0.015445126162112466,0.25185134092175354,0.1533790815197238,0.1989797990326141
10,7,10,3.0,0.4,14,0.29570655517917466,1.2737038000385863,-0.23216273294483092,0.6917874185166666,0.1613079056625597,-0.00617760567985981,0.05014462074393,0.6210718035412519,0.3117353512613632
10,7,10,3.0,0.4,20,0.29928902542279334,1.308511861347057,-0.22872473247180816,0.6917874185166666,0.1613079056625597,0.013576317162454998,0.049167335706425286,0.6094266584125385,0.3169029610874974
10,7,10,3.0,0.42,14,0.2979129808620158,1.3039385529148562,-0.22847164093434758,0.6917874185166666,0.1613079056625597,0.015054013686137013,0.049095758824729385,0.6085730715494522,0.30778363719395174
10,7,10,3.0,0.42,20,0.2980953926125105,1.2919941507769082,-0.2307250326429561,0.6917874185166666,0.1613079056625597,0.0020114570351525973,0.04973480762132598,0.6161906841595297,0.31910831440462206
10,7,10,3.5,0.4,14,0.2980252222494191,1.4444587916972882,-0.20632310451669536,0.7919731263416667,0.1546909776418659,0.021179934831156322,0.05588092433007885,0.5257600847545729,0.29514032487504016
10,7,10,3.5,0.4,20,0.30157779168915555,1.4825095415225953,-0.20342384533958774,0.7919731263416667,0.1546909776418659,0.03997228135877462,0.05487115348029992,0.5166759885584946,0.30038345666913213
10,7,10,3.5,0.42,14,0.29891325411380887,1.470955683182112,-0.2032102377599651,0.7919731263416667,0.1546909776418659,0.0413780469556817,0.05479708241643344,0.5160090538291349,0.28410842295842054
10,7,10,3.5,0.42,20,0.29909500337007744,1.4582087705006817,-0.2051112360731324,0.7919731263416667,0.1546909776418659,0.028970372482722384,0.05545784426038258,0.5219557565142678,0.29499559377361084
10,7,10,4.0,0.4,14,0.29880994166501007,1.4455613775150589,-0.2067085813946335,0.8112006663166662,0.1394376996129425,0.006701682566507383,0.05867987364087823,0.5397627999068402,0.3072379986574638
10,7,10,4.0,0.4,20,0.3023524597139944,1.4838550822611731,-0.20376144768345872,0.8112006663166662,0.1394376996129425,0.02555302809561666,0.05760124138754352,0.5302992443281389,0.3123710593194866
10,7,10,4.0,0.42,14,0.3015468234833698,1.481479621216748,-0.20354436143759277,0.8112006663166662,0.1394376996129425,0.02696320712574929,0.05752214599040495,0.5296046438623798,0.30659580294088995
10,7,10,4.0,0.42,20,0.3017268423795998,1.4684246883146441,-0.20547655237661586,0.8112006663166662,0.1394376996129425,0.014516578475159303,0.0582278582532878,0.5357989606034348,0.31771990960337737
10,7,10,4.5,0.4,14,0.3007783234317096,1.5030704520706077,-0.20010926501639484,0.8839533050166666,0.13771723413384307,0.010279449250660377,0.05410528066950593,0.5016297026509433,0.30383843884951567
10,7,10,4.5,0.4,20,0.30429577894143733,1.542019635482519,-0.19733586521174162,0.8839533050166666,0.13771723413384307,0.028451976431271175,0.05314925189411013,0.49314216249586584,0.30895363684633104
10,7,10,4.5,0.42,14,0.302561538254986,1.5280389877688059,-0.19800642567162294,0.8839533050166666,0.13771723413384307,0.024011508882937793,0.05337972540559566,0.49518947139145775,0.30267467863521924
10,7,10,4.5,0.42,20,0.30274089577259455,1.5149063359838446,-0.19984132918421108,0.8839533050166666,0.13771723413384307,0.012013071046734103,0.05401259600313679,0.5008074230894686,0.31368536993581997
10,7,10,5.0,0.4,14,0.3037127687841621,1.6302093790416894,-0.18630292077125588,0.8839533050166666,0.1445056709512602,0.010217680452770272,0.07174023766112314,0.5025328318057913,0.28989569387329484
10,7,10,5.0,0.4,20,0.30719325641845674,1.6613025110187487,-0.18491108896842562,0.8839533050166666,0.1445056709512602,0.0282810096470687,0.07048001062474607,0.4942180950237085,0.2950490045672538
