ROC,ATR_P,ATR_M,Full_CAGR,Full_Calmar,2020_CAGR,2020_Calmar,2021_CAGR,2021_Calmar,2022_CAGR,2022_Calmar,2023_CAGR,2023_Calmar,2024_CAGR,2024_Calmar,2025_CAGR,2025_Calmar
13,15,3.5,0.29967839237161487,1.7703728543412474,0.9389789670064397,6.354496846737371,0.4134364205702459,2.442407042366738,0.03319940730446014,0.29292963533379673,0.18175961851254385,2.137181033994638,0.24678299528284398,2.284175318530873,0.26847788522993743,3.10105631227471
13,15,4.0,0.3138792404262081,2.1305884482182775,1.1175497445231026,8.10437925939053,0.43182449578203985,2.931191884884132,0.06873299801038746,0.8783394678760642,0.16778216779350852,2.2685426222624336,0.21801250806518646,2.2401901984961077,0.2537736184985204,3.1724246530545464
13,20,1.5,0.1649890517788959,0.7230677661264701,0.4170098163685274,1.9401398281466393,0.21077006257711894,0.9237039468425361,0.05430359391131012,0.436235101972066,0.01562563932658767,0.11967270950329702,0.24991463937411718,1.5150842526344956,0.1206005453269039,1.1330838001204582
13,20,2.0,0.2188693177697072,1.3085287301427964,0.7030027344916936,4.9574013790691565,0.24838313605820472,1.4849795893141502,0.04174636942735899,0.4714725109226832,0.049727041070864786,0.4554405889817166,0.21671802454363176,1.5627921575209047,0.24770503310316982,3.103747694296426
13,20,2.5,0.2399830292243068,1.7076579975624393,0.891278703056479,7.92254621295237,0.27358458502342664,2.1982180573560854,0.03296477247807572,0.40051082455665166,0.03343762028561703,0.2985129278139511,0.23323270246105277,1.6596243948502396,0.26631524033996423,2.8613062574995736
13,20,3.0,0.2679506070198341,1.8102633720011672,0.9558778414899929,8.733364424254422,0.31912036649422615,2.1559641799256104,0.027454499486371464,0.331462636162506,0.11377464156661188,1.102705185427251,0.21973630686144063,2.0717950209274627,0.2785970562962008,2.8981406878968667
13,20,3.5,0.29440703418546454,1.6469981978203745,0.8928330960962974,5.902861394450575,0.41883111587380895,2.3430625390584408,0.021720370311180126,0.19881055386111732,0.1522585087870707,1.7210287729067861,0.26939777985472446,2.39399887780366,0.27927314195979647,3.1303131252452134
13,20,4.0,0.31154441819242007,1.8908539642640574,1.0457867883480558,7.074666779443916,0.4066639635040883,2.4681622350239487,0.08569884356943969,1.171575779190732,0.1641797500139368,2.0185534554399815,0.2397667282142093,2.3123522678623085,0.2556544462140873,3.1604393948234053
14,10,1.5,0.23433683802965377,1.6856824561233932,0.777765048393922,7.694126232567015,0.4111384021742228,3.375598616772704,0.03951139497292,0.5048147667909066,0.029023459467173218,0.2343244517956124,0.2408983884719227,1.7328824207491074,0.14782098014240508,2.514728581051245
14,10,2.0,0.25826003414935794,1.9131008089195127,0.8511197439185052,8.781091078841358,0.41653732141931044,3.3731651257869206,-0.005286297400707185,-0.05979875392253702,0.03924145945783075,0.36447162320881127,0.3300958887544647,2.445235918430788,0.2063288795921534,3.1854408037971624
