SMA,ROC,Multiplier,Breadth,Full_Trading_CAGR,Full_Std_MaxDD,Full_Calmar,Return_2022,WFA_CAGR_Std,WFA_CAGR_Min
350,14,2.7,240,0.3156318562634097,-0.22990375103084656,1.372886935720596,-0.09993472723991753,0.242735445421529,0.16466658446104399
350,14,2.7,290,0.31361165652406586,-0.22538241129381192,1.3914646432424442,-0.11953678262319546,0.2367580829166806,0.17662057982812618
350,14,2.7,350,0.3124641195273752,-0.21394485865585383,1.4604890320360393,-0.10414126184172832,0.23492788615447796,0.17716181093458983
350,14,3.0,200,0.30379554339482695,-0.27690591380864094,1.097107458689988,-0.17395892354571485,0.26983201671690676,0.1601184584693658
350,14,3.0,240,0.3113661797827474,-0.23652345225088017,1.316428357609467,-0.1063650459613666,0.2518208375197446,0.18935310166085872
350,14,3.0,290,0.3081030091789778,-0.2450131815224402,1.257495646824044,-0.1384100683486257,0.24809654379663737,0.20096496490911075
350,14,3.0,350,0.3041793329136482,-0.23652345225088017,1.2860430118828363,-0.1281807373193693,0.24591948917138692,0.20149089529558628
350,14,3.5,200,0.2966958361654142,-0.28354041347959047,1.0463969933752342,-0.18574796369870192,0.2741829377049202,0.18346005692270828
350,14,3.5,240,0.30431245622255787,-0.2443387130446844,1.24545329894942,-0.12043286809880428,0.25619623395681357,0.2125255479540724
350,14,3.5,290,0.2992979801750606,-0.2681825367812533,1.1160233763438034,-0.16764975944802887,0.2548446193931698,0.20983454152072945
350,14,3.5,350,0.29525110913554986,-0.25852523145295725,1.142059161793171,-0.1575673216056733,0.2528139425245344,0.21559396717711055
350,16,2.3,200,0.3212744533120455,-0.2642603469028804,1.2157497599521379,-0.10773424711519387,0.2972233678323862,0.039013862369280616
350,16,2.3,240,0.3285968352171438,-0.2642603469028804,1.2434587295002226,-0.04632763581684004,0.27968791479097044,0.0559390939470481
350,16,2.3,290,0.326517408358584,-0.2642603469028804,1.2355898725834338,-0.0640045733014593,0.27000922393062404,0.07162886157941273
350,16,2.3,350,0.32150029950587555,-0.2642603469028804,1.2166043951498773,-0.05272075079733157,0.26818591110023354,0.061732883118081894
350,16,2.7,200,0.30470129779623556,-0.26066675736325107,1.1689304032413321,-0.13139601408789056,0.29079378754809676,0.005058423761356234
350,16,2.7,240,0.3109326408919624,-0.26066675736325107,1.1928358032192938,-0.07754210029787603,0.2869642313642724,0.02738072523528512
350,16,2.7,290,0.30922116421706125,-0.26066675736325107,1.1862700382087747,-0.09252065230254404,0.27906601420574756,0.04853750586007832
350,16,2.7,350,0.3084236211567708,-0.26066675736325107,1.1832104111648127,-0.08018339938032969,0.27414229401196144,0.04917351950821014
350,16,3.0,200,0.2961198157259626,-0.29584551729853736,1.000927167766238,-0.13887120673302758,0.29653878706270476,0.02234223002157365
350,16,3.0,240,0.30342307661185,-0.29584551729853736,1.0256132301158585,-0.08205609480144167,0.2935400526214079,0.04415086448274108
350,16,3.0,290,0.3014675415250574,-0.29584551729853736,1.0190032429014189,-0.0994758438794701,0.28643645445129184,0.06484421998882617
350,16,3.0,350,0.2985384471402466,-0.29584551729853736,1.0091024865487206,-0.09180769951681514,0.27997585436358546,0.06546663900466543
350,16,3.5,200,0.2893770546931822,-0.29977465673861514,0.9653152732837619,-0.14452725843156342,0.29412558855217286,0.045947799203884365
350,16,3.5,240,0.29670783254250477,-0.29977465673861514,0.9897695681500372,-0.08895941216522835,0.2920103077525643,0.06781861901004205
350,16,3.5,290,0.29299874028042416,-0.29977465673861514,0.9773966334182174,-0.12113609496725876,0.2850959346245943,0.09986991167946546
