roc,reb,atr_p,atr_m,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Ret_2020,Ret_2021,Ret_2022,Ret_2023,Ret_2024,Ret_2025
10,7,15,4.3,0.35,20,0.308850307307279,1.581433322086463,0.7956979042749992,0.17153849404885158,0.0546911063517137,0.06969770254268592,0.5018692719988123,0.3056917946125661
10,7,15,4.3,0.38,14,0.3074840057327406,1.5756409548885477,0.7956979042749992,0.17153849404885158,0.06262985273186783,0.05450007303320703,0.501402356546301,0.2970936330585918
10,7,15,4.3,0.38,20,0.3109176681557555,1.614991360705958,0.7956979042749992,0.17153849404885158,0.08111110886692297,0.05356841133734158,0.4932003319645908,0.3021114999278407
10,7,15,4.3,0.4,14,0.30296784119624265,1.5044144935309482,0.7956979042749992,0.17153849404885158,0.0207101048865983,0.05673834745428219,0.5210572326470873,0.30484914346605163
10,7,15,4.3,0.4,20,0.306457668878245,1.5431867622518738,0.7956979042749992,0.17153849404885158,0.03919136102165366,0.05572929756095779,0.5122052452750174,0.3099082683306227
10,7,15,4.3,0.42,14,0.3053728515882326,1.5393224828246466,0.7956979042749992,0.17153849404885158,0.04057385543362657,0.055655256259555586,0.5115551459525478,0.30258499625143953
10,7,15,4.3,0.42,20,0.3055503920401126,1.5261014317220654,0.7956979042749992,0.17153849404885158,0.0283715788505432,0.056315640933878086,0.5173507438991642,0.3134581681916506
10,7,15,4.5,0.35,14,0.3013358413381173,1.4486930946764178,0.8203858412666658,0.132960272289536,0.020486321138843078,0.06715942210973846,0.5178019269700826,0.32415429713858623
10,7,15,4.5,0.35,20,0.3021734298620151,1.4745624743772785,0.8203858412666658,0.132960272289536,0.040388051576836226,0.06586439482407047,0.5083532144827667,0.3127525586266984
10,7,15,4.5,0.38,14,0.3007736070768545,1.4688846480666151,0.8203858412666658,0.132960272289536,0.048492853213194076,0.0501996350837326,0.5078617009514796,0.3038466620621618
10,7,15,4.5,0.38,20,0.30429112238224265,1.5069161068452555,0.8203858412666658,0.132960272289536,0.06736068294255748,0.04931225166932274,0.4992334328534065,0.308961902522364
10,7,15,4.5,0.4,14,0.2961451630405374,1.400247557175914,0.8203858412666658,0.132960272289536,0.005696267371707142,0.052335839683244734,0.5285831667565268,0.3120656763338816
10,7,15,4.5,0.4,20,0.2997219539699405,1.4376993941564904,0.8203858412666658,0.132960272289536,0.02456409710107077,0.05137205058046401,0.5192429185484593,0.31722079168863115
10,7,15,4.5,0.42,14,0.29861025044320977,1.4338975917551313,0.8203858412666658,0.132960272289536,0.02597550923541303,0.05130137917076416,0.5185574715429537,0.3096292512624046
10,7,15,4.5,0.42,20,0.2987922000746699,1.4212518754428254,0.8203858412666658,0.132960272289536,0.013517996867326909,0.05193194277939717,0.5246706568051884,0.3209494079686801
10,7,15,5.0,0.35,14,0.3088488722167617,1.5463644693799772,0.8839533050166666,0.13771723413384307,0.024524471489105304,0.06735755891412998,0.5120549303714688,0.31606500857076636
10,7,15,5.0,0.35,20,0.3096640258216192,1.5730035558205133,0.8839533050166666,0.13771723413384307,0.0436927988756286,0.06611093599723916,0.5030919987304256,0.3051905319189907
10,7,15,5.0,0.38,14,0.3083017425303576,1.567274687761694,0.8839533050166666,0.13771723413384307,0.0514989286819072,0.051062871125697296,0.5026253834109429,0.2966264900697524
10,7,15,5.0,0.38,20,0.31172535189662653,1.6062070595456088,0.8839533050166666,0.13771723413384307,0.069671455862518,0.050195369793053723,0.49442819575875063,0.3016300067895685
10,7,15,5.0,0.4,14,0.30379903192690927,1.496795541897157,0.8839533050166666,0.13771723413384307,0.010279449250660377,0.05314624020504155,0.5222653167359663,0.30433856902103495
10,7,15,5.0,0.4,20,0.3072784399226165,1.5351594203029013,0.8839533050166666,0.13771723413384307,0.028451976431271175,0.052207157470206544,0.5134206444981222,0.30938330250582013
10,7,15,5.0,0.42,14,0.30693168517079616,1.528247503498497,0.8839533050166666,0.13771723413384307,0.024011508882937793,0.05243354573491499,0.5155540733001991,0.31102659263613575
