roc,reb,atr_p,atr_m,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Full_MaxDD,Ret_2020,Cal_2020,Ret_2021,Cal_2021,Ret_2022,Cal_2022,Ret_2023,Cal_2023,Ret_2024,Cal_2024,Ret_2025,Cal_2025
9,9,15,5.0,0.44,20,0.33615926285104214,2.6485591534828576,-0.12692156126057913,0.7821902587249996,9.593618322829158,0.41804448249481974,3.763321228638736,0.09082413837849157,1.2677206968917685,0.1926214593948874,2.4754910304865723,0.20933191976629617,3.6007629662315597,0.26994101852119434,5.096960024859843
9,9,20,4.0,0.42,14,0.34056231266908443,2.5490491367247023,-0.13360366725086995,0.720227330016666,8.323652564069276,0.4387363719624988,4.58974730000054,0.08711484705922534,1.3202334544644654,0.19561960674865797,2.6886258550840654,0.23606440857508448,4.674932334323593,0.2922864782833807,5.495913629059193
9,9,20,4.0,0.42,20,0.34116336782919854,2.553547929104297,-0.13360366725086995,0.720227330016666,8.323652564069276,0.4387363719624988,4.58974730000054,0.12009851275318129,1.8204347488596653,0.20177369869588313,2.868769268574434,0.22791586056575408,4.668849971330344,0.25928677501740505,5.0105710183586485
9,9,20,4.0,0.44,14,0.3366885763472327,2.4184420527995014,-0.13921713607216438,0.6550115259249993,7.201025648925321,0.455322984291318,4.607446583399511,0.0803235340376236,1.187102169363483,0.20195555369254592,2.7054904937321247,0.24244553128522917,4.67969535143654,0.2986270824759225,5.5003528146710075
9,9,20,4.0,0.44,20,0.34016852891134897,2.546101734412788,-0.13360366725086995,0.720227330016666,8.323652564069276,0.4387363719624988,4.58974730000054,0.11127631318859987,1.6866278183324468,0.20337553958428578,2.873253068855425,0.22942389520040773,4.669975629880045,0.26067833991598954,5.011543802425326
9,9,20,4.3,0.42,14,0.3410886851117474,2.687861240198909,-0.1268996628287649,0.7424342941083324,9.060244472735967,0.44202006873428656,4.671149003835326,0.08063257651155475,1.2539289628358155,0.19749682553986236,2.7355244147036464,0.23362544657146667,4.865564609366262,0.2846068425614867,5.27262884896484
9,9,20,4.3,0.42,20,0.3416886278637823,2.692588934021425,-0.1268996628287649,0.7424342941083324,9.060244472735967,0.44202006873428656,4.671149003835326,0.11313859131855453,1.759751217754038,0.2035448999668188,2.915695562643728,0.22564017732004382,4.859693718590635,0.2520829599960652,4.798740131574082
9,9,20,4.3,0.44,14,0.33720438726260693,2.5515248389963125,-0.1321579872980003,0.6768162777166657,7.8615018744281535,0.45862400824371075,4.688697915649945,0.07378810323628371,1.119221353620158,0.20386691858143768,2.752550200977441,0.23990413902707508,4.870180715243285,0.29075789546079744,5.276662654543482
9,9,20,4.3,0.44,20,0.3406956316991385,2.684763884352194,-0.1268996628287649,0.7424342941083324,9.060244472735967,0.44202006873428656,4.671149003835326,0.10444414988389172,1.6244407921801496,0.20514725279948287,2.9201984675129182,0.22711841654944753,4.860780551506681,0.25342505415132544,4.799618860664331
9,9,20,4.5,0.42,14,0.34401376549943774,2.759393126897222,-0.1246700813110531,0.7658704614666663,9.542755183526468,0.43269337083440096,4.664250402053863,0.07835889186057732,1.1760445478371218,0.2028730059715007,2.669323209922811,0.23689106159484208,4.419918370521529,0.2860360219509701,5.357574425294355
9,9,20,4.5,0.42,20,0.3446075717407975,2.7641561481058003,-0.1246700813110531,0.7658704614666663,9.542755183526468,0.43269337083440096,4.664250402053863,0.11065914564841806,1.6611181761609957,0.20873986238947628,2.8397441987995604,0.2288623180303544,4.3943542173379795,0.25383013914565633,4.883886974321199
