roc,reb,atr_m,mkt_t,mkt_s,Full_CAGR,Full_Calmar,Ret_2020,Cal_2020,Ret_2021,Cal_2021,Ret_2022,Cal_2022,Ret_2023,Cal_2023,Ret_2024,Cal_2024,Ret_2025,Cal_2025
10,11,4.0,0.3,5,0.29579759311319864,1.1473828220888274,0.4621613619083329,5.653935208478722,0.2834876606733021,1.1177869348770018,0.10700563912007754,0.887751984267124,0.31354278338028996,2.888697690385788,0.3997427837860059,3.789238552676513,0.1876102234534589,1.7015756852457862
10,11,4.0,0.3,10,0.29916467204005226,1.2105438052636586,0.5280103848499997,6.841924911213043,0.2712796887541926,1.1157474296637173,0.09335691850823724,0.7860963304582623,0.3065440188115043,2.8684887242336434,0.3929134056223125,3.7830107267393234,0.1904188446742605,1.7044006509251934
10,11,4.0,0.3,14,0.3005756904248875,1.268467905169835,0.5963161218833333,8.180780555939586,0.2596797603266714,1.113809267357372,0.07954712799740493,0.6914382572709311,0.2997759115909946,2.8489469815438446,0.38623915138374887,3.7769243554335308,0.18298268965411624,1.6998501367263028
10,11,4.0,0.3,20,0.3005756904248875,1.268467905169835,0.5963161218833333,8.180780555939586,0.2596797603266714,1.113809267357372,0.07954712799740493,0.6914382572709311,0.2997759115909946,2.8489469815438446,0.38623915138374887,3.7769243554335308,0.18298268965411624,1.6998501367263028
10,11,4.0,0.35,5,0.28881111227384326,1.1202826418014868,0.4621613619083329,5.653935208478722,0.2834876606733021,1.1177869348770018,0.034614461954447506,0.2870554175672923,0.3355999622096919,2.952396085096729,0.4207978877106573,3.8084390270408957,0.19465546216594376,1.70420273801372
10,11,4.0,0.35,10,0.30206801939964034,1.2222919476385958,0.5280103848499997,6.841924911213043,0.2712796887541926,1.1157474296637173,0.12330239885966376,1.0559936114414588,0.2983326868946776,2.8447800721010985,0.38480693867630666,3.7756182944190346,0.1875473859645891,1.7033562216562337
10,11,4.0,0.35,14,0.3037902146493583,1.2820336090475115,0.5963161218833333,8.180780555939586,0.2596797603266714,1.113809267357372,0.11174670940500864,0.9879389940247807,0.2910526985172217,2.8237619556437905,0.3775336843980295,3.768985676352627,0.1799528597792377,1.6987203439235263
10,11,4.0,0.35,20,0.30405773061116403,1.2831625606642958,0.5963161218833333,8.180780555939586,0.2596797603266714,1.113809267357372,0.11444334930225808,1.0117946046308672,0.29034513240039295,2.8217192088638785,0.37682239683340857,3.768337039390458,0.1797036655951021,1.6986274216666923
10,11,4.0,0.4,5,0.2826261616432846,1.0962915537257474,0.4621613619083329,5.653935208478722,0.2834876606733021,1.1177869348770018,0.006652299948568308,0.04987023330505456,0.30342457181056637,2.2611579051056787,0.44077508620400363,3.8266565037841853,0.20101279673710315,1.705415586650733
10,11,4.0,0.4,10,0.29365043174387173,1.1882309118803687,0.5280103848499997,6.841924911213043,0.2712796887541926,1.1157474296637173,0.07075580549964822,0.5520334020442221,0.2754842508418651,2.485786521250618,0.40895344448864845,3.7976379021365365,0.1958709322038894,1.7052548652200978
10,11,4.0,0.4,14,0.2954260101183901,1.2467355948108592,0.5963161218833333,8.180780555939586,0.2596797603266714,1.113809267357372,0.06100380628588642,0.4942167955884606,0.26847324776441783,2.467172535307201,0.400748494464068,3.790155676862309,0.18781813141426484,1.7004955847805434
10,11,4.0,0.4,20,0.29572714401582356,1.248006418421089,0.5963161218833333,8.180780555939586,0.2596797603266714,1.113809267357372,0.06370044618313586,0.5264494456036828,0.26779262788326275,2.465365575675074,0.3999471351450783,3.7894249040669887,0.18767958795363038,1.7016015502776995
10,11,4.0,0.45,5,0.2765316714288173,1.0270126214611648,0.39726679668333276,4.580117073097472,0.29664354788839553,1.1199845191766045,0.014635232684603094,0.1118584886450343,0.2981180964367611,2.0675620742677445,0.4550058060986353,3.8396336702343428,0.19499556948612762,1.6195238371691987
10,11,4.0,0.45,10,0.29443818167201785,1.142824451064291,0.4631158196249996,5.670442758102822,0.28330286807475713,1.1177560646955866,0.10641138518315785,0.8832310866379046,0.2759245195606288,2.4869554605207362,0.4094656803042802,3.798105017933896,0.20112582246919963,1.7495197118359913
10,11,4.0,0.45,14,0.2963515408889159,1.2017316504065436,0.5314215566583331,6.906198026547068,0.27067586089472795,1.115646545480931,0.1061375089466825,0.9103727058716388,0.2661998725444179,2.4611370562841284,0.3980684639471759,3.7877117124893678,0.18690852361858412,1.7001564077548466
10,11,4.0,0.45,20,0.29817165298383075,1.2583225593087095,0.5963161218833333,8.180780555939586,0.2596797603266714,1.113809267357372,0.08772529804350881,0.7754657404225815,0.2618778273120457,2.449663007923575,0.3929466720574337,3.7830410629800713,0.18529213944647105,1.7007113029748742
10,11,4.5,0.3,5,0.31843614079694427,1.4084679018562865,0.5235614588833333,6.809006589629788,0.2868212063573714,1.2896026771762625,0.10966994893321602,0.9381197899173158,0.3170591625143593,3.044351538332358,0.3641122696808001,3.8877835607111098,0.272261142886733,2.56493749214029
10,11,4.5,0.3,10,0.3239143942981306,1.4919428645430544,0.5894104818250001,8.097830407794254,0.2749464976304745,1.2872366853718082,0.12191077748979962,1.074996665304224,0.3032396025457891,3.002850788876402,0.35200731349994374,3.876509883637377,0.270409088549856,2.544431130954763
10,11,4.5,0.3,14,0.3252053849778369,1.559588593167907,0.657716218858333,9.54304878457829,0.2636249433403366,1.2849806579108665,0.10771913007917266,0.9792003287520282,0.29698062972604466,2.984056493955308,0.3464383432734277,3.8713233391682187,0.2623313393551374,2.560760523654569
10,11,4.5,0.3,20,0.3252053849778369,1.559588593167907,0.657716218858333,9.54304878457829,0.2636249433403366,1.2849806579108665,0.10771913007917266,0.9792003287520282,0.29698062972604466,2.984056493955308,0.3464383432734277,3.8713233391682187,0.2623313393551374,2.560760523654569
10,11,4.5,0.35,5,0.3120064426867364,1.380028845334029,0.5235614588833333,6.809006589629788,0.2868212063573714,1.2896026771762625,0.04040961344081162,0.34553068943794535,0.3382746171494484,3.108072317990436,0.3821996843221285,3.9046288131849582,0.28216897930681806,2.5691050750242073
10,11,4.5,0.35,10,0.3242200465566496,1.493350692395586,0.5894104818250001,8.097830407794254,0.2749464976304745,1.2872366853718082,0.1251975534080656,1.1039988691323182,0.30234974074980037,3.0001786690467793,0.35121888045785843,3.875775593333703,0.26995556039219903,2.5442450690806635
10,11,4.5,0.35,14,0.3267030061977927,1.5667707404490425,0.657716218858333,9.54304878457829,0.2636249433403366,1.2849806579108665,0.123398256951877,1.121824669713332,0.29281722328925075,2.971555298140644,0.3427034624704748,3.867844932003497,0.2602006317089274,2.559864222980557
10,11,4.5,0.35,20,0.328394102466393,1.5748807366923017,0.657716218858333,9.54304878457829,0.2636249433403366,1.2849806579108665,0.14120375769180638,1.2838198604970927,0.28822852022896917,2.9577776317504307,0.3385585355503131,3.863984632960547,0.25782254928311166,2.5588638538661987
10,11,4.5,0.4,5,0.3030264584310236,1.3403096741630298,0.5235614588833333,6.809006589629788,0.2868212063573714,1.2896026771762625,0.01578856444682053,0.12725777511031167,0.3071141384303242,2.4696720268499175,0.39862947755518374,3.9199302332542554,0.27111406246193614,2.3972389452734277
10,11,4.5,0.4,10,0.3132763279642987,1.44294415550548,0.5894104818250001,8.097830407794254,0.2749464976304745,1.2872366853718082,0.07691071142379813,0.6443876978315712,0.28017186388435644,2.6408130545976682,0.37148450323437565,3.894649509689988,0.26261016372200907,2.378196277902108
10,11,4.5,0.4,14,0.3158580234473658,1.5147614190418304,0.657716218858333,9.54304878457829,0.2636249433403366,1.2849806579108665,0.07670184022405202,0.697123540426971,0.2709963951063237,2.615382174123077,0.361971349341079,3.885789665101029,0.25258746252070097,2.3894537849626167
10,11,4.5,0.4,20,0.32096606354167867,1.5392580646465075,0.657716218858333,9.54304878457829,0.2636249433403366,1.2849806579108665,0.09450734096398117,0.8590384303696827,0.2665878120543965,2.6031640336856925,0.35735038025243426,3.8814860315834023,0.2684916066727552,2.563351855298805
10,11,4.5,0.45,5,0.29318334532946655,1.2222069563736522,0.4319954394083332,5.1840175654360285,0.30514727323379454,1.2932535642182486,0.014101680381711335,0.1069781272398448,0.3094600268482921,2.1464597039518774,0.4181853284208963,3.9381429642044807,0.2597825939562801,2.0715886163792137
10,11,4.5,0.45,10,0.3100650768141966,1.3492937782306276,0.49784446234999935,6.3331296885379835,0.29174210934693456,1.2905830715675446,0.10315255901689535,0.8717322337453165,0.28659203908157305,2.658608584667574,0.37805846696342504,3.900772001188268,0.2612248397257393,2.18136355640997
10,11,4.5,0.45,14,0.3130602831717664,1.4217230876982268,0.5661501993833333,7.6309494712741035,0.27902709489015853,1.288049759258,0.11278221979174119,0.983963490005708,0.2743218963730172,2.6245989414534048,0.36543542498325876,3.889015849719828,0.24619554503423413,2.1558735724453206
10,11,4.5,0.45,20,0.3208794531953627,1.538842707108151,0.657716218858333,9.54304878457829,0.2636249433403366,1.2849806579108665,0.10867433090851186,0.9878885856736996,0.26318126898992933,2.593723330413812,0.3537571300193094,3.878139537487091,0.25848539148295524,2.316518518633327
10,11,5.0,0.3,5,0.3139662364549767,1.3392682629691035,0.5548878899749994,7.266427294627779,0.18686309878282104,0.8097556746953201,0.08530942856288193,0.6386169696599678,0.3329188952203046,2.811432417453349,0.42994769438602987,3.9112640586306973,0.27883058534093896,2.778910449469321
10,11,5.0,0.3,10,0.3195320398926833,1.4185445031723536,0.6207369129166667,8.585334800393495,0.17927619406195494,0.8084916655025014,0.09914499639652186,0.7270424124064407,0.3171986664503774,2.76719537881046,0.4146334117373849,3.896881651417922,0.2767661808000701,2.7508888488586893
10,11,5.0,0.3,14,0.32090850946504523,1.482509817260603,0.6890426499499998,10.062282654887381,0.1720309100102455,0.8072845225881522,0.08562167935558573,0.6485175771613086,0.30991449395957127,2.7466996705679247,0.407410191781197,3.890097957870686,0.2683213298565874,2.773961275409884
10,11,5.0,0.3,20,0.32090850946504523,1.482509817260603,0.6890426499499998,10.062282654887381,0.1720309100102455,0.8072845225881522,0.08562167935558573,0.6485175771613086,0.30991449395957127,2.7466996705679247,0.407410191781197,3.890097957870686,0.2683213298565874,2.773961275409884
10,11,5.0,0.35,5,0.30735655845343524,1.3110737281813512,0.5548878899749994,7.266427294627779,0.18686309878282104,0.8097556746953201,0.010845723951326214,0.09018507294061934,0.35758161348258266,2.880846149473939,0.4532448835765459,3.9331435788815563,0.2893612010910467,2.783869516926507
10,11,5.0,0.35,10,0.31984251492536875,1.4199228396018901,0.6207369129166667,8.585334800393495,0.17927619406195494,0.8084916655025014,0.10263211647141768,0.8546497628204974,0.3161905091447832,2.7643586149299946,0.4136385537305345,3.895947329910955,0.27629074741873727,2.7506709284974256
10,11,5.0,0.35,14,0.3224292126649835,1.4895350514209755,0.6890426499499998,10.062282654887381,0.1720309100102455,0.8072845225881522,0.1022231910925302,0.8852625527586154,0.305224136893711,2.733502971226377,0.4027155430842342,3.885688971595648,0.26609096348896366,2.7729108967064886
10,11,5.0,0.35,20,0.32414619112874066,1.4974670237852743,0.6890426499499998,10.062282654887381,0.1720309100102455,0.8072845225881522,0.12107616880716998,1.0486395279383443,0.3000669309801851,2.7189933972567415,0.3975137191403504,3.8808036682951164,0.26360266132163845,2.7717390355645812
10,11,5.0,0.4,5,0.30112707416737816,1.2845009645199394,0.5548878899749994,7.266427294627779,0.18686309878282104,0.8097556746953201,0.016125741970910656,0.1304722099367348,0.3137842499977954,2.4786890349359907,0.46323573240290083,3.942526459883737,0.27372994665182526,2.595699463995761
10,11,5.0,0.4,10,0.3114462527679749,1.3826481064184344,0.6207369129166667,8.585334800393495,0.17927619406195494,0.8084916655025014,0.08096182015316655,0.6826677724688021,0.2846883540041998,2.403056640894516,0.43002236311347963,3.9113341837132656,0.2650088172992404,2.5695686208769213
10,11,5.0,0.4,14,0.3141116789849594,1.4511103136145929,0.6890426499499998,10.062282654887381,0.1720309100102455,0.8072845225881522,0.08130863940988586,0.7268464489835031,0.27467181235739146,2.3770241293315277,0.41822925172656644,3.9002586860077555,0.254749423132985,2.5867696753653298
10,11,5.0,0.4,20,0.3192515149446693,1.474854954359961,0.6890426499499998,10.062282654887381,0.1720309100102455,0.8072845225881522,0.10016161712452565,0.8954735886214485,0.26996488432371946,2.3647918826045227,0.4126217214482566,3.894992371156128,0.2707804046305553,2.77511935427127
10,11,5.0,0.45,5,0.2906793822953526,1.1670708353985486,0.45991501284999936,5.542190093683472,0.19901004961905855,0.8117792987718226,0.01042399605851041,0.07685695327313852,0.31850511092957023,2.200590526701456,0.48947223811490503,3.9671663902012075,0.2631556369214312,2.2311559478107474
10,11,5.0,0.45,10,0.30771072575822966,1.2889312406771822,0.5257640357916664,6.715512713873151,0.19042737121084063,0.8103494790676518,0.10549395670509498,0.8712437426459775,0.29309663289034926,2.4249112084377757,0.4397776425291873,3.9204958439963673,0.26437559592690785,2.344927288596579
10,11,5.0,0.45,14,0.3107988899868883,1.3578988241452572,0.5940697728250002,8.03889703940591,0.1822732238925573,0.8089909891038294,0.11639617972673344,0.9945424307273797,0.2795967316936203,2.389823457626549,0.42405128487910937,3.9057264484476426,0.2489869061279011,2.3213351295238462
10,11,5.0,0.45,20,0.3188419156123492,1.4729627171228736,0.6890426499499998,10.062282654887381,0.1720309100102455,0.8072845225881522,0.11167521059165408,0.9984716692852468,0.26716886449806454,2.357525909617786,0.40927053463890184,3.8918451010184936,0.2611250632858786,2.4942007391873546
14,7,4.0,0.3,5,0.33598352110173146,1.5985620352202377,0.6502283073833337,8.255884274581605,0.3702726817014095,1.7917240795275944,-0.07339945100154499,-0.36545075246541037,0.357878768659317,1.827514604300823,0.5043723086783067,6.465720618685784,0.23153418541240178,4.183094797073938
14,7,4.0,0.3,10,0.33635386976289094,1.6310072674546223,0.685861316991667,8.990280302221823,0.3627435498742482,1.791644575789687,-0.08304518693296858,-0.4319207947949788,0.356144370575338,1.75625377007613,0.5025525946498417,6.4642794776629415,0.23050141279648817,4.174078003752084
14,7,4.0,0.3,14,0.3395196993617431,1.6867318902282,0.7488912489666666,10.366115347248002,0.350149341426216,1.7915109067162707,-0.08087561413519495,-0.430957772008377,0.3459386254073018,1.7476542641343136,0.49175240905670026,6.455726029325378,0.22915518398407042,4.298519591932972
14,7,4.0,0.3,20,0.33902388485162693,1.68426868662787,0.7488912489666666,10.366115347248002,0.350149341426216,1.7915109067162707,-0.08087561413519495,-0.430957772008377,0.3459386254073018,1.7476542641343136,0.49175240905670026,6.455726029325378,0.2265528627896607,4.240607917627404
14,7,4.0,0.35,5,0.33403445011583166,1.5436559250197033,0.6502283073833337,8.255884274581605,0.3702726817014095,1.7917240795275944,-0.09220523082433418,-0.49091826634395025,0.36505451056060023,1.7157008122661608,0.5121999833937103,6.47191975303567,0.23393207914269998,4.185093326321666
14,7,4.0,0.35,10,0.336768580739331,1.6355546372848737,0.685861316991667,8.990280302221823,0.3627435498742482,1.791644575789687,-0.07898730272578258,-0.42854436357669784,0.3542706603391681,1.7783627472359214,0.5009206922720528,6.4629870705717485,0.22999824492519427,4.173658646253912
14,7,4.0,0.35,14,0.3406055781632671,1.7136875090908188,0.7488912489666666,10.366115347248002,0.350149341426216,1.7915109067162707,-0.07052581968491578,-0.4050922350219979,0.34177611766616445,1.8112779878318415,0.48763156143635156,6.452462372145405,0.22785294951894697,4.294104938390591
14,7,4.0,0.35,20,0.3410488793358284,1.7159178885410915,0.7488912489666666,10.366115347248002,0.350149341426216,1.7915109067162707,-0.06164287485036457,-0.37124900203251104,0.3385152882877811,1.8734239936572457,0.4841236508527358,6.449684126789322,0.22416393472012586,4.232605322429479
14,7,4.0,0.4,5,0.3265613266957028,1.2032704520021398,0.6502283073833337,8.255884274581605,0.3702726817014095,1.7917240795275944,-0.14545763389069577,-0.6687777371251691,0.3674376495388494,1.37693312658688,0.5388801828908916,6.493048296262322,0.23570677364880877,4.083944084145616
14,7,4.0,0.4,10,0.3328155680679854,1.4650330940707526,0.685861316991667,8.990280302221823,0.3627435498742482,1.791644575789687,-0.09899197509298063,-0.5497371175964784,0.3432035428489828,1.536256988832034,0.5121613430780676,6.471889152087895,0.2274298902965095,4.068892011659858
14,7,4.0,0.4,14,0.3367061847746,1.5597389233790415,0.7488912489666666,10.366115347248002,0.350149341426216,1.7915109067162707,-0.09000786582175468,-0.5295991713542467,0.33093744346530585,1.5587740039978404,0.4982773701771548,6.46089364510526,0.22529994126368313,4.175199831852131
14,7,4.0,0.4,20,0.33767203713314475,1.5857954861875514,0.7488912489666666,10.366115347248002,0.350149341426216,1.7915109067162707,-0.0868011253499622,-0.5196242660165429,0.3297753411861082,1.5747211393811291,0.49694908808517546,6.459841683620899,0.22816649909414743,4.2460134248236985
14,7,4.0,0.45,5,0.32251585672185556,1.1931090266815096,0.610505950591667,7.473749833775234,0.3790430171753474,1.7918163098961966,-0.12038023451572755,-0.5590288463362341,0.33853444859003945,1.2734682597746139,0.5442176724440939,6.497274995104674,0.2221506017171926,3.8253377243815208
14,7,4.0,0.45,10,0.3296741424655447,1.491153671844481,0.6461389602000003,8.173591864434552,0.371156787192084,1.7917333954020385,-0.09012010322513409,-0.47697830146142184,0.3457015876033467,1.5900605587037597,0.5149587348432108,6.4741045210716015,0.21536554554529497,3.839600454173298
14,7,4.0,0.45,14,0.3328134021886928,1.4912181352508016,0.6614088364166668,8.482963065585647,0.3678768434053743,1.791698813529353,-0.0932747094075842,-0.48785406792596225,0.34462609010687784,1.5702200320293143,0.5137555956901951,6.473151707770242,0.22996552268219062,4.190595193499372
14,7,4.0,0.45,20,0.33450684757117743,1.3938441961598886,0.7488912489666666,10.366115347248002,0.350149341426216,1.7915109067162707,-0.1163289703639816,-0.6001453780154191,0.34079477583703155,1.4439900828980916,0.5094543374887188,6.469745349480365,0.23200481572405773,4.258871492138944
14,7,4.5,0.3,5,0.3424684605632644,1.7318165326231152,0.7553663371166677,10.572957239361147,0.3289745924955063,1.7544004173469463,-0.07127928299660091,-0.3645364386498695,0.35983489577792094,2.0364883407646435,0.4923285640085622,6.497732774383599,0.23389844902279489,4.017806648675326
14,7,4.5,0.3,10,0.3428304386217442,1.8104273034045713,0.7909993467250005,11.406226706863404,0.3226638436964191,1.7543337770517677,-0.08068174252441473,-0.4308717152110477,0.35814544349197486,1.9493172393219156,0.4906108119308026,6.496417576681013,0.23288634008732334,4.009479451260049
14,7,4.5,0.3,14,0.3459252399842647,1.8703995440714574,0.8540292787000006,12.402588675010653,0.31207445028373826,1.7542214623656625,-0.0786323796855205,-0.42996201564214165,0.3481937623210245,1.9402998663463886,0.48040734176827016,6.488605159730104,0.23154004421505436,4.262718366505182
14,7,4.5,0.3,20,0.34544048765706137,1.8677785137822827,0.8540292787000006,12.402588675010653,0.31207445028373826,1.7542214623656625,-0.0786323796855205,-0.42996201564214165,0.3481937623210245,1.9402998663463886,0.48040734176827016,6.488605159730104,0.22900291961250474,4.234055579057797
14,7,4.5,0.35,5,0.34056365654780585,1.7333326119706502,0.7553663371166677,10.572957239361147,0.3289745924955063,1.7544004173469463,-0.08954185149908367,-0.4896918007135629,0.36682037568905224,1.8987429472472177,0.4997129701671359,6.5033865799661115,0.2362584992446144,4.019540210739776
14,7,4.5,0.35,10,0.3432357916764184,1.835437823394615,0.7909993467250005,11.406226706863404,0.3226638436964191,1.7543337770517677,-0.0767393446457475,-0.4275031604123879,0.3563210441392144,1.9768484295691615,0.4890699995235923,6.49523784777768,0.2323908580934424,4.009115505210856
14,7,4.5,0.35,14,0.34698697131382894,1.9184583079245867,0.8540292787000006,12.402588675010653,0.31207445028373826,1.7542214623656625,-0.06856965588943287,-0.404155485782001,0.34413129164859946,2.0191029329800982,0.476510361720047,6.485621330363924,0.2302570392286094,4.261724173738395
14,7,4.5,0.35,20,0.3474204458375918,1.920854947770278,0.8540292787000006,12.402588675010653,0.31207445028373826,1.7542214623656625,-0.059933095927262814,-0.3703899256631511,0.3409456045191166,2.096304345710706,0.4731913597662796,6.483080020721935,0.22664803201416728,4.232223236505807
14,7,4.5,0.4,5,0.33326365028493043,1.3329052343036276,0.7553663371166677,10.572957239361147,0.3289745924955063,1.7544004173469463,-0.1412560408645651,-0.6671140485561949,0.3692144705899245,1.5018455702131384,0.5248255200012084,6.522612963347946,0.23806338725880627,3.925438563323093
14,7,4.5,0.4,10,0.3393726415123992,1.6375213856430775,0.7909993467250005,11.406226706863404,0.3226638436964191,1.7543337770517677,-0.09617468924336192,-0.5484035367588891,0.34562995082655146,1.6958838715743836,0.49967653658831757,6.503358685189013,0.2299234928559497,3.911877822991478
14,7,4.5,0.4,14,0.34317480263626465,1.7446516949496702,0.8540292787000006,12.402588675010653,0.31207445028373826,1.7542214623656625,-0.0875113315139533,-0.5283763827676543,0.33365261925822587,1.724770782796215,0.4865735235401958,6.493326401053801,0.22780300001275533,4.159166448017974
14,7,4.5,0.4,20,0.3441189176628958,1.7752924550923983,0.8540292787000006,12.402588675010653,0.31207445028373826,1.7542214623656625,-0.08439353590860066,-0.5184242021552513,0.33251647538983353,1.7442754683487967,0.48531870564010404,6.492365634885222,0.2305928588566004,4.235292706834292
14,7,4.5,0.45,5,0.32965437033480716,1.3207382705925739,0.7058664382500008,9.468622042401837,0.3381623092406938,1.7544970497416894,-0.11733369326686394,-0.5577883057727923,0.3428729142255176,1.3968782457985172,0.5317308738654667,6.52789954337183,0.22956654535897458,4.012813036540372
14,7,4.5,0.45,10,0.33663556080938073,1.6683518631375134,0.7414994478583341,10.257374373804426,0.33149771110467197,1.754427000086358,-0.0878736815174258,-0.4759481262985142,0.34964091082105253,1.7621174726583566,0.5040138995556764,6.506679497762707,0.22268235654399549,4.027203261082397
14,7,4.5,0.45,14,0.33969881668022683,1.6656915335071658,0.7567693240750004,9.888170416955745,0.3287214530832576,1.7543977484381943,-0.09096454413378563,-0.4868137260568259,0.34858279447865015,1.738155847879441,0.5028721131262919,6.505805316192725,0.23692704671402764,4.54364403518062
14,7,4.5,0.45,20,0.3417777837931826,1.552109882232384,0.8540292787000006,12.402588675010653,0.31207445028373826,1.7542214623656625,-0.11310237163448811,-0.5987626716928647,0.34328001851229195,1.5852423455422966,0.4971236681439859,6.5014041162842515,0.2383430791765444,4.625973312518198
14,7,5.0,0.3,5,0.34049852532828795,1.6619964644913938,0.8118165427583333,12.566577736290057,0.2811066604568746,1.4709776243146178,-0.08062440031464901,-0.397971995253823,0.350787654100035,1.8218145128281895,0.4976996396975628,6.422889440955917,0.24828022498504576,4.189527401770395
14,7,5.0,0.3,10,0.34086302168061655,1.6809405571895704,0.8474495523666674,12.907564618367838,0.275873211280645,1.4709301046365093,-0.08994656930130374,-0.4582923397164729,0.34911338003674275,1.7507436223071255,0.4959221610827671,6.4215292392355146,0.24721308189724134,4.181135907004209
14,7,5.0,0.3,14,0.3439791946716355,1.7370509003794767,0.9104794843416677,13.31617431316904,0.2670779402528034,1.470849942677587,-0.08764808108081434,-0.45731406409721864,0.3392564168573977,1.7420736498542182,0.4853699669590812,6.413454124784316,0.24563301223397493,4.4435686111745705
14,7,5.0,0.3,20,0.3434911135240222,1.7345861530632056,0.9104794843416677,13.31617431316904,0.2670779402528034,1.470849942677587,-0.08764808108081434,-0.45731406409721864,0.3392564168573977,1.7420736498542182,0.4853699669590812,6.413454124784316,0.24304550951665704,4.4155797133536945
14,7,5.0,0.35,5,0.33858040476364404,1.5919034747588414,0.8118165427583333,12.566577736290057,0.2811066604568746,1.4709776243146178,-0.09900181987508272,-0.5157289080840001,0.3577071696393117,1.7103630023537686,0.505344150483614,6.428739272345287,0.25083650391437384,4.191461588663806
14,7,5.0,0.35,10,0.3412711901462848,1.7130511178410226,0.8474495523666674,12.907564618367838,0.275873211280645,1.4709301046365093,-0.08597974573414735,-0.45619007928182825,0.3472997419844721,1.7727768147382585,0.49432802429267064,6.420309333085426,0.2466765448916477,4.180729948617525
14,7,5.0,0.35,14,0.3450481928544449,1.8275712378100928,0.9104794843416677,13.31617431316904,0.2670779402528034,1.470849942677587,-0.07752460540460515,-0.43464465175470984,0.3352293784153313,1.8054448901387778,0.4813425319232516,6.41037205283857,0.24424504184008589,4.442460728984262
14,7,5.0,0.35,20,0.3454846247399217,1.871940246246316,0.9104794843416677,13.31617431316904,0.2670779402528034,1.470849942677587,-0.06883590376925475,-0.40380551829294703,0.33207713695489116,1.8673111261940507,0.4779136131246595,6.407747981024481,0.240497112346592,4.4135371415943805
14,7,5.0,0.4,5,0.3312283395281357,1.2426686615548745,0.8118165427583333,12.566577736290057,0.2811066604568746,1.4709776243146178,-0.15104123344760234,-0.6833675526182794,0.35966544499955977,1.3722629683405045,0.5313819635778221,6.448663411415835,0.2531745594532946,4.097799385112092
14,7,5.0,0.4,10,0.3373810076735939,1.5108956927449724,0.8474495523666674,12.907564618367838,0.275873211280645,1.4709301046365093,-0.1055355047819092,-0.5725752292498505,0.336306626976957,1.531438941094874,0.505306420247575,6.428710400208642,0.24437151409221158,4.083556871273171
14,7,5.0,0.4,14,0.34120977781525275,1.6070768263890391,0.9104794843416677,13.31617431316904,0.2670779402528034,1.470849942677587,-0.0965806379796047,-0.5540953808279642,0.3244643202551807,1.5538233486141777,0.49174565193539266,6.418333173282714,0.24194630630638958,4.339965941563222
14,7,5.0,0.4,20,0.3421604330098884,1.6337075185096224,0.9104794843416677,13.31617431316904,0.2670779402528034,1.470849942677587,-0.09344401924557466,-0.5450134408464696,0.3233416969566285,1.5697222793197483,0.49044789364690233,6.417340059048134,0.24476668838441973,4.416959250997286
14,7,5.0,0.45,5,0.3271733471367426,1.246724872403551,0.736105701441667,10.737672414439194,0.2929132103478218,1.4710843419802788,-0.12118587828688254,-0.5626645821085743,0.3344310683915035,1.2958205210894413,0.5404052432541289,6.455567724783225,0.24518209643687006,4.197249747793491
14,7,5.0,0.45,10,0.3342154871025338,1.5642808958097232,0.7717387110499998,11.580472498923351,0.2872353566077319,1.4710331043309512,-0.09114672082667119,-0.48183663529716614,0.3417473424144051,1.626514166086694,0.5114586966994072,6.43341824190275,0.2375828876299919,4.210900358013625
14,7,5.0,0.45,14,0.3370581547121865,1.5464630346532873,0.7870085872666668,10.323971492125912,0.284869036465494,1.4710117046859188,-0.09664991899686626,-0.4993388231368775,0.3415885194254875,1.5936835583718336,0.5112797889454532,6.433281339249312,0.2524616348627635,4.739056307461277
14,7,5.0,0.45,20,0.3403061925489006,1.468897173118973,0.9104794843416677,13.31617431316904,0.2670779402528034,1.470849942677587,-0.1176701579461662,-0.6082001825567203,0.332219692944979,1.4580979109426395,0.5006528809732347,6.425149372094017,0.25223149076401463,4.820906440082837
14,9,4.0,0.3,5,0.31876161502846645,2.3878134554405976,1.0104222434833332,13.446732830294788,0.4287109998167138,3.267262702476502,-0.020097684199996246,-0.2256285212592403,0.14666739091627146,1.4429378501544516,0.2405686352456613,2.9406724830185067,0.18825111011023177,2.4764926464518195
14,9,4.0,0.3,10,0.3187548012560766,2.428658947062254,1.0460552530916667,14.2680072616627,0.42149187440070124,3.267127727367864,-0.03175845012130929,-0.3192904350133765,0.14667464495381766,1.3114631999281814,0.24057909774517916,2.9406811451325683,0.1882577268014909,2.4764966014524425
14,9,4.0,0.3,14,0.3192150713359574,2.4433692943081042,1.0558027093999995,14.497127154668311,0.41955922964939707,3.267091512095419,-0.031655826556447164,-0.3192596277016393,0.14618584688864744,1.3111985108355106,0.23987382480062003,2.9400972354636643,0.18781145102939978,2.4762298485821255
14,9,4.0,0.3,20,0.31979486326560735,2.44780719817043,1.0558027093999995,14.497127154668311,0.41955922964939707,3.267091512095419,-0.013823976799339777,-0.15762107611666734,0.14354602752457235,1.5196455369175836,0.23605507440819462,2.9369356153285318,0.17542675620046344,2.3386247114602154
